"line_id";"line_name";"station_id";"station_name";"entry_id";"entry_name";"input_doors_count";"input_doors_bandwidth";"input_doors_total_bandwidth";"input_doors_note";"input_turnstile_count";"input_turnstile_bandwidth";"input_turnstile_total_bandwidth";"input_turnstile_note";"input_stairs_width";"input_stairs_bandwidth";"input_stairs_total_bandwidth";"input_stairs_note";"input_escalator_count";"input_escalator_bandwidth";"input_escalator_total_bandwidth";"input_escalator_note";"output_doors_count";"output_doors_bandwidth";"output_doors_total_bandwidth";"output_doors_note";"output_turnstile_count";"output_turnstile_bandwidth";"output_turnstile_total_bandwidth";"output_turnstile_note";"output_stairs_width";"output_stairs_bandwidth";"output_stairs_total_bandwidth";"output_stairs_note";"output_escalator_count";"output_escalator_bandwidth";"output_escalator_total_bandwidth";"note";"stop_id"
8;СОКОЛЬНИЧЕСКАЯ;28;Сокольники СЛ;5;Центр;8;3.2;25.6;"";12;1.0;12.0;"";2.8;3.5;19.6;"2лест.";0;0.0;0.0;"";6;3.2;19.2;"";3;2.5;7.5;"";0.0;0.0;0.0;"";0;0.0;0.0;На платформе 2 лест. марша 3.35м х 3.2 = 10.7;9000004
8;СОКОЛЬНИЧЕСКАЯ;30;Красносельская;5;Центр;3;3.2;9.6;"";6;1.0;6.0;"";4.5;3.5;15.6;Далее рукав 2.1м х4.0 =8.4 . спуск на ст: 2л х 1.35м х3.5 = 9.4;0;0.0;0.0;"";3;3.2;9.6;"";0;0.0;0.0;"";2.5;3.0;7.5;далее рукав 2.1м х 4.0 = 8.4;0;0.0;0.0;"";9000005
8;СОКОЛЬНИЧЕСКАЯ;32;Комсомольск. СЛ;5;Центр;4;3.2;12.8;"";15;1.0;15.0;"";2.9;3.2;9.2;Вход и выход со станции. C улицы: 4.74 х 3.2 = 15.2;0;0.0;0.0;"";4;3.2;12.8;"";5;2.5;12.5;"";0.0;0.0;0.0;"";0;0.0;0.0;На вокзал  4 двери на вход х 3.2 = 12.8  4 двери на выход  х 3.2 = 12.8;9000006
8;СОКОЛЬНИЧЕСКАЯ;34;Красные ворота;1;Север;6;3.2;19.2;"";6;1.0;6.0;"";0.0;0.0;0.0;"";3;8.2;24.6;"3б и 3м";4;3.2;12.8;"";0;0.0;0.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000007
8;СОКОЛЬНИЧЕСКАЯ;34;Красные ворота;2;Юг;2;3.2;6.4;"";6;1.0;6.0;"";2.9;3.2;18.6;"2лест.";3;8.2;24.6;"";2;3.2;6.4;"";4;3.2;15.5;"Общая. Лестницы на выход : 2лест. х 2.7м х 3.2 = 17.3 тыс.;  2 лест. х 2.9м х 3.2 = 18.6 тыс.";0.0;0.0;0.0;"";0;0.0;0.0;"";9000007
8;СОКОЛЬНИЧЕСКАЯ;37;Чистые пруды;5;Центр;4;3.2;12.8;"";8;1.0;8.0;"";0.0;0.0;0.0;"";3;8.2;24.6;"";4;3.2;12.8;"";4;2.5;10.0;"";3.0;3.2;19.2;"2 Лест.марши на вх.и вых. С эскалаторов рукав 3.5м х 4.0 = 14.0. Коридоры  по вх.и вых. 1х 4.0м х 3.5 = 14.0";0;0.0;0.0;"";9000008
8;СОКОЛЬНИЧЕСКАЯ;39;Лубянка;1;Север;4;3.2;12.8;"";7;1.0;7.0;"";0.0;0.0;0.0;"";3;8.2;24.6;"3б и 3м";4;3.2;12.8;"";0;0.0;0.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000009
8;СОКОЛЬНИЧЕСКАЯ;39;Лубянка;2;Юг;3;3.2;9.6;"";13;1.0;13.0;"";2.8;3.2;9.0;Арка с эскалат.;3;8.2;24.6;"";3;3.2;9.6;"";10;2.5;25.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000009
8;СОКОЛЬНИЧЕСКАЯ;42;Охотный ряд;1;Север;4;3.2;12.8;"";11;1.0;11.0;"";0.0;0.0;0.0;"";3;8.2;24.6;"";4;3.2;12.8;"";0;0.0;0.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000010
8;СОКОЛЬНИЧЕСКАЯ;42;Охотный ряд;2;Юг;6;3.2;19.2;"";11;1.0;11.0;"";0.0;0.0;0.0;"";3;8.2;24.6;"";6;3.2;19.2;"";0;0.0;0.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000010
8;СОКОЛЬНИЧЕСКАЯ;46;Кропоткинская;1;Север;2;3.2;6.4;"";6;1.0;6.0;"";6.0;3.2;19.2;"";0;0.0;0.0;"";2;3.2;6.4;"";3;2.5;7.5;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000012
8;СОКОЛЬНИЧЕСКАЯ;46;Кропоткинская;2;Юг;3;3.2;9.6;"";4;1.0;4.0;"";3.6;3.2;22.7;"2лест.";0;0.0;0.0;"";3;3.2;9.6;"";4;2.2;10.0;"1 реверс.";0.0;0.0;0.0;Арка перед выходом;0;0.0;0.0;"";9000012
8;СОКОЛЬНИЧЕСКАЯ;49;Парк культуры СЛ;5;Центр;2;3.2;6.4;"";4;1.0;4.0;"";2.6;3.2;11.2;"";0;0.0;0.0;"";2;3.2;6.4;"";4;2.5;10.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000013
8;СОКОЛЬНИЧЕСКАЯ;51;Фрунзенская;5;Центр;3;3.2;9.6;"";8;1.0;8.0;"";0.0;0.0;0.0;"";3;8.2;24.6;"";3;3.2;9.6;"";4;2.5;12.5;реверс.;3.4;4.0;13.6;Арка на выход;0;0.0;0.0;"";9000014
8;СОКОЛЬНИЧЕСКАЯ;53;Спортивная;1;Север;4;3.2;12.8;"";12;1.0;12.0;"";0.0;0.0;0.0;"";3;8.2;24.6;"";4;3.2;12.8;"";0;0.0;0.0;"";3.5;4.0;14.0;Арки на вестибюлях;0;0.0;0.0;"";9000015
8;СОКОЛЬНИЧЕСКАЯ;53;Спортивная;2;Юг;3;3.2;9.6;"";7;1.0;7.0;"";0.0;0.0;0.0;"";3;8.2;24.6;"";3;3.2;9.6;"";6;2.5;15.0;реверс.;0.0;0.0;0.0;"";0;0.0;0.0;"";9000015
8;СОКОЛЬНИЧЕСКАЯ;56;Воробьёвы горы;2;Юг;4;3.2;12.8;"";4;1.0;4.0;"";2.5;3.5;8.8;"";0;0.0;0.0;"";3;3.2;9.6;"";4;2.5;10.0;"2 реверс.";0.0;0.0;0.0;"";2;8.2;16.4;"";9000016
8;СОКОЛЬНИЧЕСКАЯ;56;Воробьёвы горы;1;Север;5;3.2;16.0;"";4;1.0;10.0;"";0.0;0.0;0.0;"";2;8.2;16.4;"";5;3.2;16.0;"";5;2.5;12.5;"2 реверс.";0.0;0.0;0.0;"";2;8.2;16.4;"";9000016
8;СОКОЛЬНИЧЕСКАЯ;59;Университет;2;Юг;6;3.2;19.2;"";10;1.0;10.0;"";0.0;0.0;0.0;"";3;8.2;24.6;"";4;3.2;12.8;"";0;0.0;0.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000017
8;СОКОЛЬНИЧЕСКАЯ;59;Университет;1;Север;6;3.2;19.2;"";7;1.0;7.0;"";0.0;0.0;0.0;"";3;8.2;24.6;"";4;3.2;12.8;"";0;0.0;0.0;"";0.0;0.0;0.0;В центре платформы 3 лестичных марша.  вниз   3.5м х 3.5 = 12.3  вверх 3.5м х 3.0 = 10.5 вверх и вниз 3.5м х 3.2 = 11.2;0;0.0;0.0;"";9000017
8;СОКОЛЬНИЧЕСКАЯ;62;Пр-т Вернадск.СЛ;2;Юг;4;3.2;12.8;"";6;1.0;6.0;"";7.0;3.2;22.4;"";0;0.0;0.0;"";4;3.2;12.8;"";0;0.0;0.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000018
8;СОКОЛЬНИЧЕСКАЯ;62;Пр-т Вернадск.СЛ;1;Север;3;3.2;9.6;"";6;1.0;6.0;"";5.0;3.2;12.8;"";0;0.0;0.0;"";3;3.2;9.6;"";0;0.0;0.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000018
8;СОКОЛЬНИЧЕСКАЯ;65;Юго-западная;1;Север;4;3.2;12.8;"";8;1.0;8.0;"";7.0;3.2;22.4;"";0;0.0;0.0;"";4;3.2;12.8;"";0;0.0;0.0;"";0.0;0.0;0.0;"";0;0.0;0.0;Лестницы в п/переходе 4 шт. по 3.5 м.;9000019
8;СОКОЛЬНИЧЕСКАЯ;65;Юго-западная;2;Юг;4;3.2;12.8;"";10;1.0;10.0;"";7.0;3.2;22.4;"";0;0.0;0.0;"";4;3.2;12.8;"";0;0.0;0.0;"5 реверс.";0.0;0.0;0.0;"";0;0.0;0.0;Лестницы в п/переходе 4 шт. по 3.5 м.;9000019
16;ТАГАНСК-КРАСНОПР;295;Выхино;5;Центр;4;3.2;12.8;"";23;1.0;23.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";0;0.0;0.0;"";0;0.0;0.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000135
16;ТАГАНСК-КРАСНОПР;295;Выхино;4;Восток;4;3.2;12.8;"";15;1.0;15.0;"";3.75;3.0;11.2;"";0;0.0;0.0;"";0;0.0;0.0;"";0;0.0;0.0;"";2.2;3.5;7.7;"";0;0.0;0.0;"";9000135
16;ТАГАНСК-КРАСНОПР;295;Выхино;3;Запад;4;3.2;12.8;"";7;1.0;7.0;"";3.75;3.0;11.2;"";0;0.0;0.0;"";0;0.0;0.0;"";0;0.0;0.0;"";2.2;3.5;7.7;"";0;0.0;0.0;"";9000135
16;ТАГАНСК-КРАСНОПР;299;Рязанский пр-т;4;Восток;3;3.2;9.6;"";7;1.0;7.0;"";2.8;3.5;9.8;"";1;8.2;8.2;"";3;3.2;9.6;"";4;2.5;10.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000134
16;ТАГАНСК-КРАСНОПР;299;Рязанский пр-т;3;Запад;3;3.2;9.6;"";7;1.0;7.0;"";2.8;3.5;9.8;"";1;8.2;8.2;"";3;3.2;9.6;"";4;2.5;10.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000134
16;ТАГАНСК-КРАСНОПР;302;Кузьминки;3;Запад;3;3.2;9.6;"";8;1.0;8.0;"";7.0;3.2;22.4;"";0;0.0;0.0;"";3;3.2;9.6;"";0;0.0;0.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000133
16;ТАГАНСК-КРАСНОПР;302;Кузьминки;4;Восток;4;3.2;12.8;"";8;1.0;8.0;"";2.2;3.5;7.5;"";2;8.2;16.4;"";4;3.2;12.8;"";5;2.5;12.5;реверс;0.0;0.0;0.0;"";0;0.0;0.0;"";9000133
16;ТАГАНСК-КРАСНОПР;305;Текстильщики ТКЛ;4;Восток;3;3.2;9.6;"";7;1.0;7.0;"";0.0;0.0;0.0;"";3;8.2;24.6;"";3;3.2;9.6;"";6;2.5;15.0;Орев. (1 б.от.из них);0.0;0.0;0.0;"";0;0.0;0.0;"";9000132
16;ТАГАНСК-КРАСНОПР;305;Текстильщики ТКЛ;3;Запад;3;3.2;9.6;"";9;1.0;9.0;"";7.0;3.2;22.4;"";0;0.0;0.0;"";3;3.2;9.6;"";5;2.5;12.5;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000132
16;ТАГАНСК-КРАСНОПР;308;Волгоградский пр;3;Запад;3;3.2;9.6;"";6;1.0;6.0;"";5.0;3.2;16.0;"";0;0.0;0.0;"";3;3.2;9.6;"";0;0.0;0.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000131
16;ТАГАНСК-КРАСНОПР;308;Волгоградский пр;4;Восток;4;3.2;12.8;"";6;1.0;6.0;"";5.0;3.2;16.0;"";0;0.0;0.0;"";4;3.2;12.8;"";0;0.0;0.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000131
16;ТАГАНСК-КРАСНОПР;311;Пролетарская;4;Восток;4;3.2;12.8;"";8;1.0;8.0;"";7.0;3.2;22.4;"";0;0.0;0.0;"";4;3.2;12.8;"";0;0.0;0.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000130
16;ТАГАНСК-КРАСНОПР;311;Пролетарская;3;Запад;4;3.2;12.8;"";8;1.0;8.0;"";7.0;3.2;22.4;"";0;0.0;0.0;"";4;3.2;12.8;"";0;0.0;0.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000130
16;ТАГАНСК-КРАСНОПР;314;Таганская ТКЛ;5;Центр;3;3.2;9.6;"";4;1.0;4.0;"";0.0;0.0;0.0;"";3;8.2;24.6;"";3;3.2;9.6;"";0;0.0;0.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000129
16;ТАГАНСК-КРАСНОПР;317;Кузнецкий мост;5;Центр;4;3.2;12.8;"";10;1.0;10.0;"";0.0;0.0;0.0;"";3;8.2;24.6;"";4;3.2;12.8;"";0;0.0;0.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000127
16;ТАГАНСК-КРАСНОПР;319;Пушкинская;0;"2";4;3.2;12.8;"";8;1.0;8.0;"";0.0;0.0;0.0;"";4;8.2;32.8;"";3;3.2;9.6;"";0;0.0;0.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000126
16;ТАГАНСК-КРАСНОПР;319;Пушкинская;0;"1";4;3.2;12.8;"";10;1.0;10.0;"";0.0;0.0;0.0;"";3;8.2;24.6;"";4;3.2;12.8;"";0;0.0;0.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000126
16;ТАГАНСК-КРАСНОПР;321;Баррикадная;5;Центр;4;3.2;12.8;"";10;1.0;10.0;"";0.0;0.0;0.0;"";3;8.2;24.6;"";4;3.2;12.8;"";0;0.0;0.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000125
16;ТАГАНСК-КРАСНОПР;323;Улица 1905 года;12;"1 вест.";4;3.2;12.8;"";9;1.0;9.0;"";0.0;0.0;0.0;"";3;8.2;24.6;"";4;3.2;12.8;"";0;0.0;0.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000124
16;ТАГАНСК-КРАСНОПР;323;Улица 1905 года;13;"2 вест.";4;3.2;12.8;"";8;1.0;8.0;"";7.0;3.2;22.4;"";0;0.0;0.0;"";4;3.2;12.8;"";0;0.0;0.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000124
16;ТАГАНСК-КРАСНОПР;326;Беговая;12;"1 вест.";4;3.2;12.8;"";7;1.0;7.0;"";2.4;3.5;8.4;"";0;0.0;0.0;"";4;3.2;12.8;"";0;0.0;0.0;"";0.0;0.0;0.0;"";2;8.2;16.4;"";9000123
16;ТАГАНСК-КРАСНОПР;326;Беговая;13;"2 вест.";4;3.2;12.8;"";7;1.0;7.0;"";2.4;3.5;8.4;"";0;0.0;0.0;"";4;3.2;12.8;"";0;0.0;0.0;"";0.0;0.0;0.0;"";2;8.2;16.4;"";9000123
16;ТАГАНСК-КРАСНОПР;329;Полежаевская;12;"1 вест.";4;3.2;12.8;"";11;1.0;11.0;"";2.4;3.5;8.4;"";0;0.0;0.0;"";4;3.2;12.8;"";5;2.5;12.5;"";0.0;0.0;0.0;"";1;8.2;8.2;"";9000122
16;ТАГАНСК-КРАСНОПР;329;Полежаевская;13;"2 вест.";4;3.2;12.8;"";10;1.0;10.0;"";7.0;3.2;22.4;"";0;0.0;0.0;"";4;3.2;12.8;"";5;2.5;12.5;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000122
16;ТАГАНСК-КРАСНОПР;332;Октябрьское поле;12;"1 вест.";4;3.2;12.8;"";8;1.0;8.0;"";7.0;3.2;22.4;"";0;0.0;0.0;"";4;3.2;12.8;"";0;0.0;0.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000121
16;ТАГАНСК-КРАСНОПР;332;Октябрьское поле;13;"2 вест.";4;3.2;12.8;"";8;1.0;8.0;"";7.0;3.2;22.4;"";0;0.0;0.0;"";4;3.2;12.8;"";0;0.0;0.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000121
16;ТАГАНСК-КРАСНОПР;335;Щукинская;12;"1 вест.";4;3.2;12.8;"";9;1.0;9.0;"";0.0;0.0;0.0;"";3;8.2;24.6;"";4;3.2;12.8;"";5;2.5;12.5;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000120
16;ТАГАНСК-КРАСНОПР;335;Щукинская;13;"2 вест.";4;3.2;12.8;"";7;1.0;7.0;"";7.0;3.2;22.4;"";0;0.0;0.0;"";4;3.2;12.8;"";5;2.5;12.5;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000120
16;ТАГАНСК-КРАСНОПР;338;Тушинская;12;"1 вест.";4;3.2;12.8;"";8;1.0;8.0;"";7.0;3.2;22.4;"";0;0.0;0.0;"";4;3.2;12.8;"";0;0.0;0.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000118
16;ТАГАНСК-КРАСНОПР;338;Тушинская;13;"2 вест.";4;3.2;12.8;"";13;1.0;13.0;"";0.0;0.0;0.0;"";3;8.2;24.6;"";4;3.2;12.8;"";0;0.0;0.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000118
16;ТАГАНСК-КРАСНОПР;341;Сходненская;12;"1 вест.";4;3.2;12.8;"";8;1.0;8.0;"";7.0;3.2;22.4;"";0;0.0;0.0;"";4;3.2;12.8;"";0;0.0;0.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000117
16;ТАГАНСК-КРАСНОПР;341;Сходненская;13;"2 вест.";4;3.2;12.8;"";8;1.0;8.0;"";2.4;3.5;8.4;"";0;0.0;0.0;"";4;3.2;12.8;"";0;0.0;0.0;"";0.0;0.0;0.0;"";2;8.2;16.4;"";9000117
16;ТАГАНСК-КРАСНОПР;344;Планерная;13;"2 вест.";4;3.2;12.8;"";12;1.0;12.0;"";2.4;3.5;8.4;"";2;8.2;16.4;"";4;3.2;12.8;"";2;2.5;5.0;своб. место;0.0;0.0;0.0;"";2;8.2;16.4;"";9000116
16;ТАГАНСК-КРАСНОПР;344;Планерная;12;"1 вест.";4;3.2;12.8;"";6;1.0;6.0;"";2.4;3.5;8.4;"";2;8.2;16.4;"";4;3.2;12.8;"";0;0.0;0.0;"";0.0;0.0;0.0;"";2;8.2;16.4;"";9000116
13;ФИЛЁВСКАЯ;155;Александр. сад;5;Центр;3;3.2;9.6;"";6;1.0;6.0;"";2.5;3.2;8.0;"";0;0.0;0.0;"";3;3.2;9.6;"";4;2.5;10.0;"";2.5;3.0;7.5;"";0;0.0;0.0;"";9000067
13;ФИЛЁВСКАЯ;155;Александр. сад;5;Центр;10;3.2;32.0;"";8;1.0;8.0;"";3.5;3.2;11.2;"";0;0.0;0.0;"";4;3.2;12.8;"";4;2.5;10.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000067
13;ФИЛЁВСКАЯ;158;Арбатская ФЛ;5;Центр;2;3.2;6.4;"";6;1.0;6.0;"";7.0;3.2;22.4;"";0;0.0;0.0;"";2;3.2;6.4;"";4;2.5;10.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000068
13;ФИЛЁВСКАЯ;160;Смоленская ФЛ;5;Центр;3;3.2;9.6;"";4;1.0;4.0;"";7.0;3.2;22.4;"";0;0.0;0.0;"";3;3.2;9.6;"";3;2.5;7.5;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000069
13;ФИЛЁВСКАЯ;163;Студенческая;5;Центр;3;3.2;9.6;"";5;1.0;5.0;"";2.7;3.2;8.6;"";0;0.0;0.0;"";6;3.2;19.2;"";5;2.5;12.5;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000071
13;ФИЛЁВСКАЯ;165;Кутузовская ФЛ;1;Север;3;3.2;9.6;"";5;1.0;5.0;"";2.7;3.2;8.6;"";0;0.0;0.0;"";3;3.2;9.6;"";5;2.5;12.5;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000072
13;ФИЛЁВСКАЯ;165;Кутузовская ФЛ;2;Юг;3;3.2;9.6;"";5;1.0;5.0;"";2.7;3.2;8.6;"";0;0.0;0.0;"";3;3.2;9.6;"";5;2.5;12.5;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000072
13;ФИЛЁВСКАЯ;168;Фили;3;Запад;3;3.2;9.6;"";4;1.0;4.0;"";3.7;3.2;11.8;"";0;0.0;0.0;"";0;0.0;0.0;"";12;2.5;30.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000073
13;ФИЛЁВСКАЯ;168;Фили;4;Восток;3;3.2;9.6;"";5;1.0;5.0;"";4.4;3.2;14.1;"";0;0.0;0.0;"";6;3.2;19.2;"";12;2.5;30.0;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000073
13;ФИЛЁВСКАЯ;171;Багратионовская;3;Запад;2;3.2;6.4;"";3;1.0;3.0;"";3.0;3.2;9.6;"";0;0.0;0.0;"";2;3.2;6.4;"";3;2.5;7.5;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000074
13;ФИЛЁВСКАЯ;171;Багратионовская;4;Восток;2;3.2;6.4;"";3;1.0;3.0;"";3.0;3.2;9.6;"";0;0.0;0.0;"";2;3.2;6.4;"";3;2.5;7.5;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000074
13;ФИЛЁВСКАЯ;174;Филёвский парк;3;Запад;2;3.2;6.4;"";3;1.0;3.0;"";3.0;3.2;9.6;"";0;0.0;0.0;"";2;3.2;6.4;"";3;2.5;7.5;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000075
13;ФИЛЁВСКАЯ;174;Филёвский парк;4;Восток;2;3.2;6.4;"";3;1.0;3.0;"";3.0;3.2;9.6;"";0;0.0;0.0;"";2;3.2;6.4;"";3;2.5;7.5;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000075
13;ФИЛЁВСКАЯ;177;Пионерская;3;Запад;2;3.2;6.4;"";3;1.0;3.0;"";3.0;3.2;9.6;"";0;0.0;0.0;"";2;3.2;6.4;"";3;2.5;7.5;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000076
13;ФИЛЁВСКАЯ;177;Пионерская;4;Восток;2;3.2;6.4;"";3;1.0;3.0;"";3.0;3.2;9.6;"";0;0.0;0.0;"";2;3.2;6.4;"";3;2.5;7.5;"";0.0;0.0;0.0;"";0;0.0;0.0;"";9000076
13;ФИЛЁВСКАЯ;180;Кунцевская ФЛ;3;Запад;2;3.2;9.6;"";3;1.0;3.0;"";3.0;3.2;9.6;"";0;0.0;0.0;"";2;3.2;6.4;"";3;2.5;7.5;"1 - реверс.";0.0;0.0;0.0;"";0;0.0;0.0;"";9000077
